smiles,output,n_atom
C1N=C2C3NC3C3C1N23,-2.493894,16
C#CCC1CCC1C#N,-2.935913,18
CC1C2C3OCC1(C)C23,-3.235954,21
CC1OC2C1NC2=O,-2.3394880000000002,15
O=C1NC2CC2C(=O)N1,-2.478378,15
CC(C)(C#C)C#CCO,-2.993204,19
CC1OC1C1CN1,-2.340104,16
CC(N)(C#N)C(O)C#N,-2.530682,16
O=C1CC2CC2(O1)C#N,-2.430055,14
CC#CCN1CC(=O)C1,-2.82546,18
OC1C2COC1C(=O)N2,-2.538634,16
C#CC12CC3C4C3N1C24,-2.6718900000000003,16
CC1CCC=C(CO)C1,-3.479718,23
O=CC#CC1=CC=NN1,-2.282782,13
OC12C3N=C4NC(C13)C24,-2.358592,15
CC1CC11CC2C(O)C12,-3.20968,21
OC1CC2(CCO2)C1O,-2.859459,19
CC1COCC1=O,-2.310166,15
N#CC1CN2CCN=C12,-2.5833209999999998,16
CC1CN(C=O)C1C#N,-2.708724,17
OC1(C2C[NH2+]C12)C([O-])=O,-2.4593,16
CC(C)OC1=CON=C1,-2.76545,18
CN=C1NC2CC2(C)O1,-2.883929,19
COCC12CC(C1)C2,-2.952931,20
O=C1CC(O1)C1CCO1,-2.693479,17
CN=C1OCC2CN12,-2.423714,16
NC1(CNC1=O)C1CN1,-2.686629,18
CCC1CC=CCC=C1,-3.551873,23
CN1N=COC(=O)C1=O,-2.151833,13
OC1C2(O)C3NC2C13O,-2.418463,16
CC(C)C1=C(C)NN=N1,-3.00197,20
CCC(C)(CC#C)OC,-3.417995,23
CC1C(C#C)C1N1CC1,-3.066363,20
CC12C(CC1=O)C1CN21,-2.824618,18
CN=C1ON=C(C)N1C,-2.690879,18
CC1(C)COC1CC#C,-3.210826,21
NC1=NOC2=C1CNC2,-2.480718,16
CC1NC(=O)CC11CO1,-2.816526,18
C1C2CC3(CO3)CC12,-2.798331,18
CCC1COC(CO)C1,-3.380763,23
NC1=C(F)C=COC1=O,-2.224165,13
CCC#CCC#N,-2.265182,14
CC1=CC2OC1C2(C)O,-2.9407550000000002,19
COCC12CC(C1)C=C2,-3.212904,21
O=C1CCOC2CC2C1,-2.976399,19
CN1N=NC(N)=N1,-1.727765,12
CCC1(CC)CCC1O,-3.654251,25
C1OC1C1C2CCCC12,-3.229099,21
CCC1C(O)C11CCC1,-3.426837,23
CC1=C(COCC1)C#C,-3.039269,19
CC(=O)CN1C2CCC12,-3.035713,20
OC1CCC=CCC1,-3.030926,20
COC1CC2CC12C#C,-2.984152,19
O=CC12CN1CC2,-2.153221,14
CC1OCOCC1(C)O,-3.09984,21
CC1CCOCC1C,-3.229806,22
CC1=NC(=O)C(N)=CO1,-2.457426,15
NC1C2C(O)CC12C#N,-2.678775,17
OC1(C=O)C2C3CC1C23,-2.742427,17
CC1COCC2OCC12,-3.154367,21
OC1(CCC2OC12)C#N,-2.599263,16
CC1C2(CO2)CC1(C)C,-3.434352,23
CC(COC=O)OC=O,-2.6410679999999997,17
CC(C)C1=CCC(C)C1,-3.767545,25
COC(CC=O)C1CN1,-2.94641,20
O=CC(=O)C1C2CC1C2,-2.7368509999999997,17
C#CC#CC1CN1,-1.984851,12
O=C1CCOC2CNC12,-2.779528,18
CCN1C(CC1=O)C#N,-2.7232149999999997,17
CC1CCC=C(C)C1C,-3.772862,25
CC1OC1(CC#C)C#C,-2.771306,17
CC1C=C(CO)C2CN12,-3.0513,20
NC1=C2NCCN2N=C1,-2.605462,17
NC1=NC(=N)C=NO1,-1.87009,12
CCOC1C2C3CN3C12,-2.961027,20
CN=C1NN=CN=C1C,-2.604055,17
O=C1CC2NC2CCO1,-2.793894,18
COCC(C)C1OC1C,-3.339249,23
FC(F)(F)C1CN1C=O,-2.025359,13
OC12CCC1C2C#N,-2.421508,15
CCC1(CCC1)C#N,-2.931003,19
C#CC1CCN=CO1,-2.40733,15
CC1(CC11CCC1)C=O,-3.247076,21
CC1=CCCC1CC#C,-3.330742,21
COC1COC1CC#C,-2.900322,19
NC1=CN=C(NC=N)O1,-2.343463,15
NC1=NC(=CO1)C#N,-1.913873,11
CC1C2(O)CC1(O)CC2,-3.178781,21
OC12CC1OC1CC21,-2.48734,16
CC1CC2OC3CC1C23,-3.24273,21
N#CC#CC1OC2CC12,-2.404842,14
N#CCC1=CN=CC=N1,-2.449351,14
CC1(C)CC2(O)CC2O1,-3.168781,21
CC1(C)C(CO)N1C=O,-2.984944,20
CC1C2CC(=O)C1C=C2,-3.095214,19
COC1CC2CC12CO,-3.127476,21
CC1(C)CCC(O)CC1,-3.692214,25
CC1(C)CC(=O)CO1,-2.763448,18
CCCOC=O,-2.069474,14
CN1C2C3(CC3)CC12C,-3.294636,22
CC12CCCOC1CO2,-3.164827,21
CN=C1CC(O1)C(C)C,-3.2706020000000002,22
CCC1CCN(C)C1=O,-3.321196,22
CC12CC3OC3(C)C1N2,-3.056717,20
CCOC(=O)CC(C)O,-3.130412,21
O=C1OC=NC=C1C#C,-2.208279,12
CCC1(O)C2CC(O)C12,-3.14214,21
CC(C)OCC(C)(C)O,-3.576771,25
CC#CC1=CNN=C1O,-2.489978,15
O=C1NN=CC=NC1=O,-2.026873,12
COC12CC(C1)C2(C)C,-3.401661,23
OC1=NNC2=C1NCC2,-2.510433,16
O=C1CCCOC1,-2.308811,15
OC1CN(CC#C)C1,-2.562143,17
OCC(O)(CC#N)C#C,-2.57224,16
OC12COC1C(C2)C=O,-2.661364,17
O=C(OC1CC1)C1CN1,-2.769704,18
CC1=CC=C(C)C(F)=C1,-2.997554,18
C1CC23CCC(C=C2)C13,-3.315964,21
CC1CCCCC2CC12,-3.745256,25
COC1(COC1=O)C=O,-2.408433,15
O1C=NC2=CN=CC2=N1,-2.076951,12
CCCN1N=NC=C1N,-2.800415,19
OC1C2C3C1C1(CC1)N23,-2.784615,18
CC(=O)OC1CC2NC12,-2.776643,18
CCC1=C(COC1)C#N,-2.897859,18
CC1(O)CC1CCO,-2.915829,20
C1C2C3C=CC=CC1C23,-3.125886,19
CC(O)C12CC(=O)C1N2,-2.767662,18
C1CC23OC2CC=CC13,-3.045107,19
CC1=NCC(CO1)=NO,-2.5774150000000002,17
CC1CC2(C)OCC12,-2.989448,20
OC12CC3OC1(C=O)C23,-2.424195,15
NC1=C2C=CCN2C=N1,-2.630816,16
OC(C=O)C1(CN1)C#N,-2.399655,15
CC1C2(C)C3CN2C13C,-3.284695,22
CN1CCN2C=CC=C12,-2.9951,19
OCC12CC1CC(=N)O2,-2.793786,18
CC12C3N1CC2C3=O,-2.387101,15
CC1=NOC=C(N)C1=O,-2.399095,15
OC12CC(C=C1)C1NC21,-2.847924,18
CC1COCC(CO)O1,-3.086877,21
CC1=C2OCCN2C=N1,-2.714441,17
OC1CC2OC1CCO2,-2.905853,19
CCC1CC11CN=CO1,-3.070824,20
CC1C=CC2(CN2)C1O,-3.055802,20
CCOC(CC)CC,-3.411917,24
COC(C#C)C1(C)CC1,-3.195016,21
CN1CCNCC(=O)C1,-3.080726,21
O=CC1=C(NC=C1)C#C,-2.494892,14
CC(CC#C)C1CC1C,-3.501909,23
O=CC(=O)C1=NOC=C1,-2.101414,12
CCC12NC1C(C)C2O,-3.241685,22
NC1=CC=CN=CC1=O,-2.522501,15
NC1=CNC(=O)O1,-1.770483,11
OC1CC1CC1CO1,-2.685069,18
CC1CC2NC2C(C)=C1,-3.35466,22
O=CC1C2OCC=CC12,-2.761834,17
COC1(CC1)C1(C)CO1,-3.11935,21
N#CCC12CNC1CN2,-2.753468,18
CC(O)CN1C2CCC12,-3.219682,22
CC12NC3C1OC23,-2.082409,14
CC1(C#C)C2C=CCN12,-2.905883,18
CN1CC2=NNN=C2C1,-2.586651,17
OCC1(NCC=C1)C#N,-2.703207,17
CC12C3CC1COCC23,-3.235168,21
COC1=CC(=O)NC=N1,-2.466927,15
O=C1CCC2=C1C=NN2,-2.538249,15
NC1=CNN=C1C1CO1,-2.490886,16
CC12CC1CC21COC1,-3.206093,21
CC12CC(O)C1OCC2,-3.169507,21
CCC12CC(CC)(C1)O2,-3.410281,23
NC1=CN=C(CO)N=C1,-2.5458220000000003,16
OC12CC1C1CC21,-2.297427,15
COC12CC(C=C1)C=C2,-3.03816,19
COCC1(CN1)C(C)C,-3.435172,24
CC1C2CC1(C2)NC=O,-3.055057,20
OC12CC3CC1COC23,-2.975202,19
CCC1CC(=O)C(=N)O1,-2.821547,18
CCC(=NO)C1(C)CO1,-2.926139,20
OC1C2C3C2N(C=O)C13,-2.548391,16
N1C=NC2=C1C=CO2,-2.080787,12
CCC1(C)CC1NC=O,-3.288331,22
C1OC23COC(CC12)C3,-2.947247,19
CC1(O)C(=O)CC11CN1,-2.768677,18
N#CCC1CCOCO1,-2.8096769999999998,18
COCC1C2CC(C)C12,-3.406103,23
C1CC2COC1CC=C2,-3.274355,21
OC1=CNC(C=O)=N1,-2.011534,12
COC1CC(O)C1C,-2.907236,20
OCC(=O)C1=NON=N1,-1.876898,12
OCCC1CC1C#N,-2.6338150000000002,17
N=C1CC2CC2C(=O)N1,-2.737253,17
OCC1CC2COC12,-2.688056,18
CNC(=O)COC=O,-2.302837,15
NC(=O)C1CCC1C#C,-2.86632,18
OC12C3C4N3C1C24C=O,-2.273279,14
O=C1OC2CC2O1,-1.828342,11
CC(=O)NC1=NC=CO1,-2.4591469999999997,15
OCC1=C(O)C(O)=CN1,-2.527844,16
CCC12CC(C1O)C2O,-3.133374,21
OC1(CC=O)CCC1=O,-2.703824,17
CC12NC1C1C2NC1=O,-2.6560230000000002,17
O=COC1CCC2NC12,-2.79664,18
CCC12C3OC3C1N2C,-2.9652060000000002,20
CCCC12CC1OC=N2,-3.072483,20
OC1C(OC=N)C1C=O,-2.4861779999999998,16
COC(CO)C(C)O,-2.828216,20
CC1(O)CN=COC1=O,-2.5534369999999997,16
CCN1N=CC(C)=C1C,-3.203207,21
CC1(C)C2CCC1OC2,-3.4797409999999998,23
CC1CC(C=O)C(C)=C1,-3.290172,21
CC1CCCC(=O)OC1,-3.211395,21
C1NC1C1=CC2OC2C1,-2.832397,18
N#CCC12CC1OCO2,-2.577629,16
CC12C3OC3C3C1CC23,-2.997279,19
C#CC1=CCCCC1,-2.894367,18
CC(C#N)C(=O)C1CC1,-2.895335,18
O=C1CCCC11COC1,-2.9821239999999998,19
COC(C)C1C(O)C1O,-3.048384,21
N#CC1NC1C1COC1,-2.647462,17
CC1CC=CC2CC2O1,-3.244427,21
N#CC12CC3OC(C1)C23,-2.645308,16
CC1(O)CNC=C1C=O,-2.819664,18
CCC1C(C)CC1OC,-3.636399,25
CNC(C=O)C#N,-2.008054,13
CCCC(=O)NCC#C,-3.069313,20
CCC1NCC(=O)C1O,-3.008152,20
CC1OC2(CC#N)CC12,-2.854634,18
C#CC12CC3C=CC1C23,-2.888699,17
O=C1CN=C2OCC2C1,-2.599705,16
CC1C2C=CC1C2(C)O,-3.239659,21
CC1=CC(=O)N=C(O)N1,-2.48703,15
CC12CC1(O)CC2=O,-2.524012,16
CN=C(NCC=O)C=O,-2.600809,17
OC(C=O)C12CC1OC2,-2.646019,17
CC1CCC(=N)NC1=O,-2.956496,19
CN1N=C(N)C(N)=C1O,-2.5331900000000003,17
O=CCN1C2CC=CC12,-2.854085,18
CC1C2CCC1(C)C2C,-3.750438,25
CC(O)CC(=O)CC#C,-2.957274,19
N#CC12CCC1OC2,-2.412753,15
CC(OC1CCC1)C#C,-3.198887,21
OC1=NOC(C=O)=N1,-1.683049,10
CC1C(C)C2(CN2)C1O,-3.241763,22
COC1(CO)OCC=C1,-2.880537,19
CC#CC(=O)CC#C,-2.369107,14
CCCC(O)C(O)CC,-3.57815,25
OC12CC3(O)C(CC13)C2,-2.9533519999999998,19
CC1COCC2CN12,-2.798098,19
CC(C)(C)OCC(N)=O,-3.224546,22
CN1CC1(C)C#N,-2.273205,15
CC1C(O)C1OC=O,-2.441417,16
C1OC2C=CCC2=C1,-2.618439,16
C1C2CC3C4OC3C4C12,-2.993589,19
COCC1(CO1)C1CC1,-3.117808,21
OC1CCC1(C=O)C#N,-2.6050519999999997,16
COC1(C)C=CC2CC12,-3.242207,21
CCC1CC2COC12C,-3.432658,23
OC1CC1C1=CCCC1,-3.251953,21
CC12COC3C1N2C3=N,-2.649911,17
CNC1=CN=CC(=O)N1,-2.546734,16
OCC1(O)C2CCC12O,-2.853385,19
CCOCC1=CC=NN1,-2.895402,19
CC1CC2(C)NC12C#C,-3.095737,20
CN1CC=CC1C=O,-2.630829,17
O=C(C#CC#N)C1CO1,-2.148751,12
CC(OC=O)C1OC1C,-2.8891679999999997,19
N=C1OC=NC=NC1=N,-2.123738,13
CC1OC2C(O)C2(C)O1,-2.869659,19
COC1(CNC1C)C#N,-2.866765,19
CC(O)C1C=CCC1=O,-3.006222,19
COC(NCC#C)=NC,-2.832119,19
O1C2C3OC=NC2C13,-2.090471,13
C#CC1COCCO1,-2.486339,16
CC1C2CC2N1C(C)=O,-3.064649,20
O=CN1N=NC=C1C#N,-1.9340169999999999,11
OC1C2OC1C1OC21,-2.180695,14
CCCC1OC1C,-2.758361,19
CC12COC(=O)C1N2,-2.368814,15
CC1CC2(CC2(C)C)C1,-3.726088,25
OC1(C=O)C=CC2CC12,-2.781492,17
C1OC2C3NC4C3OC124,-2.477473,16
NC1C(OC1=N)C1CO1,-2.569401,17
CCC1CN1C(C)C=O,-3.246931,22
C1CC(O1)C1=NOC=C1,-2.554715,16
O=C(C#N)C1CC1C#N,-2.310442,13
CC1(CCC1C#C)C#N,-2.940674,18
CCCNC(=O)C#CC,-3.075803,20
COCCC1=NC=CN1,-2.912083,19
CC1(O)C2NC2C1=NO,-2.516679,17
CC1OC1C1NC1C=O,-2.743885,18
CCC1CC(C1)C(C)=O,-3.469869,23
OC12COC1C1OC1C2,-2.657111,17
O=C1CNC(C=C1)C#C,-2.6553519999999997,16
O=CC1C2CCCCN12,-3.058528,20
C1C=CCC2=COC=C12,-2.899914,17
CCC1(CCC1O)C#C,-3.220638,21
OCCC1=COC(=O)O1,-2.447787,15
CN=C(CO)OC1CC1,-2.955316,20
CC1OC2C1N(C)C2=N,-2.849424,19
O=CC1NC(=O)C1C#C,-2.378298,14
C1C2CC3=NON=C3C12,-2.439795,15
COC1C2CCC1N2C,-3.234454,22
O=CCC1=NC=NO1,-1.97064,12
C#CC12COC1C1CN21,-2.55546,16
O=CC1=NOC(=C1)C#N,-2.004707,11
CCC(O)C(=O)C(C)O,-3.112547,21
NC1=CNN=C1N(=O)=O,-1.9657049999999998,13
COCC#CCC1CC1,-3.189708,21
COC12CC1CC2=O,-2.502073,16
O=C1CC2OC=NCC12,-2.601048,16
NC1=NCC(=O)C1=O,-2.000303,12
NC=NC1=NC(N)=CO1,-2.354863,15
CCC(C)CC(C)(C)O,-3.870996,27
OCC1CC2C(C#N)N12,-2.649979,17
CC(C)C12CC(C1)C=C2,-3.523038,23
CC(C)C(O)C1NC1C,-3.453013,24
CC12C3C1C1(C)CC2N31,-3.08665,20
CC1=NNC(NC=O)=C1,-2.548254,16
N#CC12CC3(CC3)C1O2,-2.627748,16
C1CC2OC(C1)C1NC21,-3.057666,20
CC(C)(C#C)C(=O)C=O,-2.757715,17
OCCCC1=NC=CN1,-2.925748,19
O=C1CC2(CO2)C2OC12,-2.468848,15
C1N=C2OCCC3C1C23,-2.853218,18
CCC1(C)COC1(C)C,-3.652627,25
O=CC12CC3=CCC1C23,-2.774813,17
CN=C1CN=C(CO)N1,-2.719939,18
O=CC1OC1C#CC#N,-2.147428,12
COC1C(O)C1C(C)O,-3.047535,21
CC(C)(C#N)C(N)C#N,-2.825826,18
OC1C2C3NC3C12O,-2.254376,15
CC1N(C)C11COC1=O,-2.772381,18
CN1CCOCC1C#N,-2.8917640000000002,19
O=CN1CC(C=C1)C#N,-2.53329,15
CC1(CC=O)CC2NC12,-3.039312,20
CC1=CC(=O)OC(C)=N1,-2.663738,16
OCC(CN1CC1)C#N,-2.865709,19
CCCN1N=COC1=O,-2.64128,17
CC1CC2COC1(C)C2,-3.487407,23
O=C1NCC2N=COC12,-2.46064,15
CC12CC(O)C1CC2O,-3.151509,21
O=C1OC2CC2C1C#N,-2.426967,14
CC12CC1C(=O)OC2=N,-2.639353,16
CC12C3C4C1OC2C34O,-2.696295,17
O=C(C#N)N1CC2CC12,-2.478349,15
NC1=CNC(O)=C1C=O,-2.458967,15
CN=C1OC2C(C)OC12,-2.7497759999999998,18
CC1(C)COC(=O)C1=O,-2.743386,17
CC1=CC=CC=NC1=O,-2.712335,16
CC12CC3C(N13)C2=O,-2.401568,15
CN=C1NC=NCC1O,-2.722473,18
CC1OCC(=O)C=C1N,-2.819827,18
CC(O)C1=C(N)OC=C1,-2.816646,18
CCC(C)(C)CCC#C,-3.71986,25
O=CCC1CC1C1CO1,-2.939038,19
O=C1NC2CN=COC12,-2.425689,15
CC(O)C12CC1COC2,-3.166663,21
FC(F)(F)C(=O)C=O,-1.493354,9
CCC12CC(C1)OCC2,-3.450813,23
CC1=CC(=O)CCN1,-2.674715,17
OC12CC(C1)C2(O)C=O,-2.652114,17
OCC12OC1CC21CC1,-2.911361,19
O=CC12CC1NC(=O)C2,-2.63216,16
CC1=NN(C=O)C(N)=N1,-2.368188,15
CC1CC2(O)COC12,-2.698066,18
NC1=CC=CC=C1CO,-2.9339269999999997,18
CC(=N)OCCN1CC1,-3.057866,21
COC1(C=O)C2CC1N2,-2.707528,18
NC1=NNC(O)=C1N,-2.093555,14
CC(NC=N)(C#N)C#N,-2.425852,15
CN1CC1C1CC(=O)N1,-2.867622,19
CC1CC2CCC12C=O,-3.245296,21
CCC#CC(O)CCO,-3.140829,21
CC(C)CC1(O)CCC1,-3.655387,25
CC1=NOC(=O)C=C1,-2.154066,13
OCCCC#CC#N,-2.416524,15
OC1CC2C3CC12CC3,-3.179088,21
CCC(C)C#CC(C)C,-3.725352,25
CC1=NC=C(O)C(C)=N1,-2.752411,17
COC1CC2NC2C1=O,-2.769702,18
CC#CC(=O)C#CC#N,-2.233193,12
CC1C2CC1C2(O)CO,-3.121882,21
CC1C2OCC3(C)C2N13,-3.035368,20
CC1(C)CC2(NC12)C=O,-3.050382,20
C1C2CC34CCC3(O4)C12,-3.012336,19
CN1C2C3C1C(=O)C23C,-2.8248759999999997,18
CC1OCC11COCO1,-2.865743,19
CC1CC23NC4C2NC134,-2.8017849999999997,19
CC12CN=C3NC1C23O,-2.552853,17
CC(C)C(O)C#C,-2.546121,17
COC1=COC(=O)N=C1,-2.325014,14
OCC(C=O)(C=O)C#N,-2.323083,14
CC(OCC(N)=O)C=O,-2.733349,18
CCC1=COC(CO)=C1,-2.997896,19
CC1C2CC3CC3C1O2,-3.229245,21
CN1CC2(CC12)C(C)=O,-3.041677,20
OC1C=CCNCC1=O,-2.790329,18
CC1C2CC1(O)CC=C2,-3.268269,21
CC1CC=C2C=CCC12,-3.370852,21
CCC12OC1CC1OC21,-2.9421939999999998,19
CC1CC(CO)N2CC12,-3.25832,22
CC12OC3C4C(CC14)C23,-3.017304,19
C#CC12CC=CC1N2,-2.469143,15
CCC(=O)C1=COC=C1,-2.81907,17
CN1C(CNC1=O)C#C,-2.699668,17
CC1=CC(=O)C(C)(C)C1,-3.3122249999999998,21
OCC(C#C)C(O)C=O,-2.6609819999999997,17
CC(=O)C1OC2CC12O,-2.651783,17
CC12COC3OCC1C23,-2.977897,19
CC1(C)COC(O1)C#C,-2.943996,19
CN1C=CC=C1C1CO1,-2.876502,18
N#CC1=CCCC=CC1,-2.987591,18
COC1(COC1)C(C)O,-3.048267,21
CC12CC(C)(O)C1N2,-2.803921,19
C1OC2C3NC12CC=C3,-2.742218,18
OC1=NNC2=C1N=CN2,-2.139139,13
CCNC1=NNC(O)=C1,-2.715249,18
C1C2C3CC4CC2C13O4,-2.992158,19
CN1C=C(NC1=O)C=O,-2.476142,15
CC(=O)C(CCO)C=O,-2.911066,19
CC12CC(CCC1)C2=O,-3.284643,21
CC#CCC1COC1=N,-2.842193,18
CC(C)(O)C#CC=O,-2.510573,16
CC1C2CC2OC1(C)C,-3.454669,23
CC1=C(F)C=NN=C1N,-2.395421,15
N=COC12CC1OCC2,-2.762767,18
CCC12CC=C(C)C1O2,-3.260171,21
CC(CC(C)=O)NC=O,-3.036649,20
CCC(=O)C(C)(C)CC,-3.684773,25
COCCC1CN1C,-2.973911,21
CCC12CC3C(C1)N3C2,-3.366657,22
CC(=N)NC1=NNC=N1,-2.456988,16
COC12CC3C1N3C2=N,-2.612305,17
C#CC(CCC#N)C#N,-2.57363,15
NC(CNCC#N)C#N,-2.612,17
CC1(O)CC1OCC#C,-2.905438,19
CCC(CC)CC1CC1,-3.930701,27
CC12CC(C1)C1OC21,-2.778382,18
CC(C(N)C#N)N(C)C,-3.180478,22
CCCOCC#CCC,-3.413965,23
O=CC1OC2C1CC2=O,-2.463864,15
CN1C=C(O)C(C=O)=C1,-2.636647,16
CCCC(CC)C#C,-3.2759169999999997,22
CCC1CC2CC1(C)O2,-3.453976,23
CC1CC2C(O)CC2O1,-3.168592,21
O=C1OCC=CC2CN12,-2.589271,16
COC1C2C3CC1(O)C23,-2.916627,19
FC1=CON=C(F)C1=O,-1.715474,10
CC1=NOC=CC1=N,-2.226197,14
C1CC2C1C1OC=NC21,-2.857225,18
NC1=C(O)NN=N1,-1.631069,11
COC1CC2OC12C#N,-2.5450619999999997,16
COC(=O)C1=CON=C1,-2.322956,14
CC#CCN1CCC1=O,-2.860292,18
O=CC12COC1CC2=O,-2.471137,15
COCC(OC)C=O,-2.6164709999999998,18
CC1CC(O)COC=N1,-2.992329,20
CC1C2C1C(C)C2C,-3.27586,22
OC12CC3CC1C23,-2.322359,15
CCC12CCC1OCC2,-3.458763,23
COC1C(O)C1(C)C#C,-2.907451,19
CC(C)C12OC1CC=C2,-3.256179,21
OCC1=CCCC(=O)C1,-3.006193,19
CCCC1CC2(CC2)C1,-3.7166449999999998,25
CN1N=C(C=O)N=C1N,-2.355482,15
C(C1CC1)C1C2COC12,-3.189513,21
CC12CCC1(C#N)C2O,-2.868203,18
CC(=O)NC(CO)C#N,-2.6509739999999997,17
CCC(CO)CCC=O,-3.380471,23
OC1=NC(=N)ON=N1,-1.5496059999999998,10
O=C1CC2C3C1CN23,-2.411697,15
CC(C)C1(CCC1)C=O,-3.461967,23
CC12CC1(O)C=CC2O,-2.9742129999999998,19
C#CC12CC1CC=CC2,-3.117226,19
OCC1OCC1CC#C,-2.914715,19
CC(C)(N)C(=O)NC=O,-2.851723,19
CC1(O)CC2OC12,-2.25303,15
NC1=NC2CC1OC2=O,-2.454025,15
OCC1NC2CC12C#N,-2.657192,17
CCOC(=N)C(N)=O,-2.405636,16
OCC1CCC=C1C#C,-3.043802,19
C1NC1C1OC2COC12,-2.707948,18
CC#CCC(C)(C)C=O,-3.251661,21
CC(C)(C=O)C#CC#C,-2.814376,17
CC12CC3C(O)C1CN23,-3.032129,20
O=C1OCC2CCCC12,-3.039558,19
CCNC(C#N)C(C)C,-3.387241,23
OC1(CC2(CN2)C1)C=O,-2.761204,18
NC1CC2CC1(O2)C#N,-2.685921,17
CNC1=NOC=C1CO,-2.581877,17
N#CCCN1CC2CC12,-2.937411,19
CC12NC1COC2C#C,-2.818175,18
ON=C1C=CCC1=O,-2.134143,13
OCC1C2OC1C2C#C,-2.664775,17
CC1(CO1)C1(CC1)C=O,-2.953033,19
COC1C2CC2C2OC12,-2.9278839999999997,19
CCCC(O)C(C)CO,-3.575061,25
C1C2OC2C2=C1NC=N2,-2.504604,15
CC1NC(=O)C1(N)C#C,-2.673493,17
O=CC12CN1CC=C2,-2.420744,15
C1OC2C3NC3CC12,-2.595427,17
CC12COC11CC(C1)C2,-3.2021129999999998,21
N#CC1NC11C2CC1C2,-2.708235,17
CC1C(C)N1CCCO,-3.433034,24
OC1C2CC1C(=C2)C#N,-2.667732,16
CN1CCCC(=O)C=C1,-3.092484,20
CCCOC1=NNC=N1,-2.722676,18
CC1CC11OCC=C1C,-3.250212,21
CC12C(O)C3CN1C23C,-3.025092,20
O=C1C2CC1(O2)C#C,-2.037224,12
O=CN1CC(C1)C#C,-2.399566,15
C1C2CC3C4OCC12C34,-3.024057,19
CC1=C(C=O)C(C)=NO1,-2.608463,16
CC(O)C(O)CN1CC1,-3.15361,22
ON=C1COCCC1=O,-2.470156,16
CC(C)CC(O)CO,-3.136329,22
CCC1CC2CC2C1O,-3.45839,23
CN1C2C=CCC12CO,-3.050837,20
N#CCOC1=NC=CN1,-2.344232,14
O=C1NC2CC3OC1C23,-2.594785,16
CC1=CCN2C=CC=C12,-3.008752,18
OC1CC2CN(C=O)C12,-2.778177,18
CCCC1COC1C#C,-3.201466,21
CC12CC3CC1(O)C23C,-3.218919,21
O=C1NC2CCC2CO1,-2.82609,18
CCC1CCC=CC1=O,-3.299539,21
NCC1=NC(O)=CO1,-2.187481,14
N=C1CCC(O1)C#C,-2.420193,15
N#CCC1=NC2CC2N1,-2.603352,16
COC(C#C)C(C)CO,-3.1226,21
CC1CC2OCC(C)=C12,-3.235419,21
CCNC1=NNC=C1N,-2.809915,19
CCOC1=CC=CO1,-2.544004,16
CC1CC1C(=O)CC#N,-2.89708,18
OCC1=NC(=N)OC=N1,-2.2468529999999998,14
CC1N=COC1CCO,-3.002079,20
OCC12CC(C1)C1NC21,-3.024342,20
CC1(O)CN2CC(O)C12,-2.938763,20
O=CC1=CCC(C1)C#N,-2.7202479999999998,16
CCC1C2COC2C1=O,-2.94644,19
CC1CC2OC(=O)CC12,-3.012876,19
CN1CC1C1CC1C=O,-3.02591,20
CC(C#C)C1CCOC1,-3.230698,21
CNC1=C(NC=C1)OC,-2.886462,19
CC1C(CC1=O)C1CO1,-2.9575329999999997,19
CC(C)C1(CO1)C#C,-2.763859,18
CC1OC(C#N)C(C)=C1,-2.899741,18
CC1=NOC2=C1OCO2,-2.253687,14
CCC1CC1(C)N1CC1,-3.507202,24
C1COC2=C(C1)C=CN2,-2.914885,18
OC1COC2C1CC2=O,-2.6925,17
CC1C(=O)CC11CCC1,-3.256205,21
C1C2OCC3OC2C13,-2.488768,16
CC1C2C1C1CCC21,-3.048116,20
O=CCC1CC2COC12,-2.941605,19
ON=C1C2CN2C1C=O,-2.311849,15
OC12CC3C4C3C1C24,-2.571697,16
OC12CN(C1)C(C2)C#N,-2.676549,17
CC1=CN2N=NN=C2O1,-2.096178,13
OCC1CC(C=C1)C#C,-3.035089,19
CN(C=O)C(=O)C(N)=O,-2.394689,15
ON=C1CC=CNC1=O,-2.399842,15
CNC1=COC(=O)N1,-2.198499,14
CCC1(CO)CC2NC12,-3.228177,22
OC12C3CC1C(C3)C2=O,-2.765127,17
CC#CCC12CC(C1)O2,-2.968906,19
CC(=O)NC=NCC#N,-2.552224,16
NC1=CC=C(N1)C1CN1,-2.789649,18
CC1OCCCC=C1C,-3.462028,23
O=C1OC(=CC=C1)C#C,-2.393171,13
OC1C2OC1C2CC=O,-2.624068,17
CN1CC1COC=O,-2.5211040000000002,17
CCCC#CC1CC1O,-3.213521,21
CN=C(NC=N)C=O,-2.262483,15
CN1N=NC(=N1)C#C,-1.914996,12
CC1=CC2CC2(C)C1O,-3.266802,21
CC(CC1CCO1)C#N,-3.074089,20
NCC1=NC(CO)=CO1,-2.626943,17
CC1=C(CCO)NC=N1,-2.931096,19
CNC1(COC1=O)C=O,-2.513561,16
CC1CC(=O)CN=CO1,-2.810623,18
CC1NCC2CC2C1=O,-3.078005,20
O=CC12CCCC1O2,-2.541557,16
OCC1CNC(=O)C=C1,-2.830624,18
OCC1C2C3C=CC2C13,-3.002879,19
CCC1CC11C2CC1O2,-3.1646900000000002,21
N=C1CN2CC2C(=O)N1,-2.525303,16
