smiles,output
COC1CCOCC1,-2.924505
NC1=C(NC=N)N=CN1,-2.459429
CC1C2OC1(C)CC2O,-3.168594
CC1=CC(C=O)C(=O)N1,-2.647774
CCCCCC1COC1,-3.63355
COC(CC#N)C(C)O,-2.996309
NC1=C(O)N=C(O1)C#N,-2.057455
CCC1CCC=C1CO,-3.472143
N=C1C=NOC(=O)C=N1,-1.981997
CC(=O)C1CC2CC1O2,-2.9722489999999997
CCC1=NC=C(O)N=C1,-2.74994
CC12CCN1C=CC2=O,-2.88995
CC1=NCC(O1)C1CN1,-2.882098
CNC(=O)NC=NC,-2.496127
O=CC12CN1CCC2,-2.6290810000000002
CN1CC1C1=CNC=C1,-2.969362
O=C1OC23CN4C2CC134,-2.236711
CN1N=NC(=O)C=C1C,-2.4953659999999998
CC12CC1N(C2)C=O,-2.615496
NC1=NOC(OC=N)=C1,-2.202886
CC1OC1CCC(C)=O,-3.174498
CC12CC1(O)C1CC2C1,-3.227863
CC1CC2(O)CC2(O)C1,-3.175588
COC1CC2CC(C)C12,-3.413228
OCC1=NN(C=O)C=C1,-2.432291
CC12CC3C1C3(O)CO2,-2.9496029999999998
CC1=CC(CC1=O)C#C,-2.86809
CC1(CCC1)C(=O)C#N,-2.889623
CC#CC(CC#N)C#N,-2.578183
C1C2OC3OCCC3C12,-2.970873
CC1CC1(C)OCC#C,-3.195109
N=C1CC2(CO2)C(=O)O1,-2.331753
OC(C=O)C1CC1,-2.28422
CN1C=NC(N)=C1O,-2.293559
N=C1OCC11C2COC12,-2.5257579999999997
NC1=C(CC=O)N=CO1,-2.442731
CC1C(C)N2C1CC2=O,-3.067317
CCC1(C)CC2(C)OC12,-3.433828
CC1(COCC=O)CN1,-2.953126
OCCC(O)C(O)C=O,-2.815359
CCNC1=CN=NN1C,-2.790571
C1C2N1C1CC22OCC12,-2.753192
OC12CC3(COC13)C=C2,-2.652108
COC(C)C1CNC1=O,-2.995994
CCC(C)(C)OCC#C,-3.417005
N=C1NC(=O)C2(CC2)O1,-2.444749
CNC1CC1(O)C#N,-2.426711
COCC12CC(=O)C1O2,-2.64255
CC1=C(O)OC(O)=C1N,-2.527445
CC(O)C1CC(C1)=NO,-2.938303
OC1=CC(CC=O)=NN1,-2.433871
C1CC23C=CCC2CC13,-3.332099
CC12CC(OC1=O)C2O,-2.718008
CC1=NC=C(O)C(F)=N1,-2.331622
OCCOC1(CC1)C#N,-2.772456
C1CC2C1CC1CC2O1,-3.243585
CN1C2CC=C(C#N)C12,-2.7695689999999997
CC1C2CC1C1C(O)C21,-3.211884
C1OC1C1=CCOC1,-2.5017519999999998
C1OC11C2NC1C1OC21,-2.491198
N=C1C=NOC=N1,-1.594079
COC1C=CCC2CC12,-3.243334
CCC(=O)C(N)=O,-2.160637
CC12C(O)C1OC2C#N,-2.5539490000000002
CC(C)CC1NC1C#C,-3.302095
CC(=O)C1CC2(C)CN12,-3.051994
N=C1OCC2=C1NC=C2,-2.5373900000000003
O=C1C2C3C4CC2C1N34,-2.668507
CCCC1C(C)C1C,-3.490494
C#CC12CC(C1)C2,-2.382553
OC1(CC(=O)C#N)CC1,-2.5940700000000003
CC1=CC(CC#N)=NO1,-2.5086
O=CNC1=CCN2CC12,-2.689191
NC1=CC(=O)NN=C1N,-2.366029
N#CC12OC3C1NC23,-1.942408
CC(O)CN1CC1C=O,-2.952979
C1CN1C1=NC=CO1,-2.241089
CCCC1=NC(O)=CN1,-2.9373
NC1=NCC2=C1N=CO2,-2.338046
CC(CO)C(O)CC#C,-3.139605
CC1C(C)C2(CO2)C1=O,-2.956361
CC12OC1C(=O)C1CC21,-2.767693
CC(O)C1=CNC(=O)N1,-2.667319
NC1=COC=C1C1CO1,-2.577314
C1OC1C12CC1CC=C2,-3.031751
C1OC2CN3C1C3C=C2,-2.857939
CC1(COCOC1)C#C,-2.941566
OC1C2C1C1C3CN1C23,-2.7876469999999998
C1OC23C1NC1C2OC31,-2.460074
CCC1C2COC1OC2,-3.184825
CC1CC2C3CCC12O3,-3.161915
CC(=O)N1CC2CC1C2,-3.088646
CCC1(O)CC1(O)C#N,-2.790579
COC1C2CC2C1OC,-3.112125
CC1=CC(C=O)C2OC12,-2.772412
NC(=O)C1=NOC(N)=N1,-2.077068
O=CCC1OCC=C1,-2.53845
CC12CC1(C)OCOC2,-3.157427
O=C1CCC11CO1,-2.066651
CNC1=C(N=CN1)C#N,-2.448756
CC1C2COCC1C2C,-3.44961
OC1CCC(O)C(O)C1,-3.116294
CC1(CN1)C#N,-1.8403079999999998
CCC1=NNN=NC1=N,-2.3705629999999998
CC(=O)N1CC1CO,-2.543218
CCC1=C(NC)NN=C1,-2.996812
COC1CNC=C1C=O,-2.792488
COC1C2C(O)C2C1O,-2.840169
CCC1=C(C)OC=N1,-2.674087
O=C1C2CN3C2C13C#N,-2.247674
CC(NC(C)=O)C1CN1,-3.09722
CC12CCC(C1)N=CO2,-3.113574
CC1OCC11CCCC1,-3.456881
CC1(NC1C1CO1)C=O,-2.749152
CCC1(O)COCC1O,-3.095714
O=COC1=CC=CC=C1,-2.653365
CCOCC1CC1,-2.746444
OCC1CC2CC(=O)C12,-2.960164
OC1CCOC1CC#N,-2.812795
CCC1CC(C1)OC=O,-3.183472
NC(=O)NCC(=O)C#C,-2.422074
COCCC(O)CC#N,-2.99019
N=C1OC2CC3C2CC13,-2.8627380000000002
CC(C1CC1)C(N)=O,-2.856672
CC1CC2CC(O)C12,-2.9867559999999997
OC1CC2C3NC3C2=C1,-2.8104500000000003
OC1=NC(F)=CC=C1F,-2.101851
CC1CC2COC1C2O,-3.190288
OCC1=NOC(=C1)C#C,-2.343455
CC1=CC=CN1C1CC1,-3.1714729999999998
CC1CCC2=C1C=CO2,-3.093201
CC(CC(O)C#C)C#C,-2.994458
CN1CC(=O)C1(C)C=O,-2.781319
CCC1OCC(C)C1=O,-3.199835
OC12CN=C3NC1C23,-2.10938
N#CCCC#CCC#N,-2.578904
ON=C1CCC2OC2C1,-2.7496229999999997
CC1CC2CC1CCC2,-3.782814
C1CC1C12CC1N1CC21,-3.049441
C1CC23OC4CC2N1C34,-2.801362
COC1CC1OC,-2.430939
CC1CCC2CC2C1,-3.309549
CN1C=CC(=O)C=C1N,-2.737566
CCOCC(=O)C#C,-2.490602
O=C1C=CC2(CO2)C1=O,-2.294543
CC1=CCC(O)(C1)C#N,-2.91149
CC1COC2(CC12)C=O,-2.9713979999999998
OC1C2CC(O)C12C#N,-2.579275
NC1=CC(=O)NC(N)=N1,-2.411943
OCCC1C=CCC1O,-3.181243
CCC(C1CO1)C1CO1,-3.118666
C(C1C2COC12)N1CC1,-2.981849
CCC(C)CC1CCO1,-3.640056
O=CC12CC1CCCO2,-2.967521
OC12CC1N1CC21C#N,-2.411996
CC12CC(=O)C1(N2)C=O,-2.57627
OC1=CNC=C1OC=O,-2.344727
CC(C)(CO)C(=O)CO,-3.097537
CCC12CC1(O)CO2,-2.687505
CC12CC1N1CC21CO,-2.988673
O=C1NC2=C(N1)C=CC2,-2.550531
CC1OC2CC12C(C)=O,-2.954081
CC1C(OC1=N)C#N,-2.260244
NC1=C(O)N=CN1,-1.858836
CC1C2C(=O)C=CC12O,-2.788446
CC(CN1CC1)OC=O,-2.973611
CC(N)(C#N)C(N)C#N,-2.6306469999999997
CC1=NC2=NOC=C2O1,-2.192899
CC12CC1C1(CC1O)O2,-2.909848
CC(=O)C1(CCO1)C=O,-2.690066
CC1CCC1C#CCO,-3.211469
CC12CC(C=C1)C(=O)C2,-3.098865
N#CC1NC11COC1,-2.203291
O=C1OC2CC2C1C#N,-2.426967
OC1CCC2CN2CC1,-3.256653
CC1C2CN2C=C1C=O,-2.8687009999999997
CC(C(N)C#N)N(C)C,-3.180478
OC12CN3C1C2OC3=O,-2.282672
CC(C)C1(C)CCC1C,-3.942691
CCC(C)C(=O)CC,-3.2423130000000002
CCC(C)(C#N)N(C)C,-3.372761
OC1COC1C1CC1,-2.689774
O=C1NC2CC2N2CC12,-2.675262
CC1CN1C1=CNC=N1,-2.793586
CN(C)C1=NNC(=O)N1,-2.548048
CC1=NC(O)=C(N1)C=O,-2.472042
CC(C)C1=NCC(C)O1,-3.304448
CN1CC2=CC(=O)CC12,-2.857262
CC1(CCC#C)CCC1,-3.504176
C#CC12OC1C1CC2O1,-2.476699
CN1C=CN=C(C)C1=O,-2.747593
CCC12CCN1CC2=O,-3.048119
COC1=CNN=C1C#N,-2.318408
ON=C1C=CON=C1,-1.888207
CN1C2CC1C2NC=O,-2.8227
CC12CC1N1N=CN=C21,-2.5447189999999997
CC1OC(=NC1C)C#C,-2.859998
CC1(C)C2CC1OC2,-2.998284
N#CC1NC2CCC12,-2.506404
CCC(O)(CC#N)C#C,-2.8603769999999997
CC#CC(O)CC#N,-2.4224959999999998
CCN1C(C)C(=O)C1C,-3.2714689999999997
OCC1C2CCC(O)C12,-3.171102
CC1CCC(CC=O)C1,-3.48707
O=CC1C2CCC3C2N13,-2.8447329999999997
NC=NC1=NC=C(N)O1,-2.355977
N=C1OCC11OC1C#C,-2.315516
CC1=CC2CC2C2OC12,-3.044102
CC12CCC(O1)C1NC21,-3.067722
CCC1CCC=CC1O,-3.480309
CC(CO)CCC#N,-2.853449
CCC(C)C1(O)COC1,-3.355415
COC(C)=NC(C)C#N,-2.907331
CC12C=CC3(C)OC1C23,-3.028195
CCC12C3C1C1C3CN21,-3.072634
CC1=CCN2CC1(O)C2,-3.053092
CC12CC=CC1N2C=O,-2.8811
CC1C2CC(C2)C1C=O,-3.2631069999999998
CC1(C)N2C3CC3C12C,-3.270592
N=C1NC(C#C)C(=O)N1,-2.323477
C1CC2C3CCC2(C1)O3,-3.229668
OC1CCC2C3CC1N23,-3.045984
CCC1(CO)CC2CC12,-3.428893
COCC1(C)CC1C=O,-3.155147
CC(C)C1CC(=N)O1,-2.838453
CN1C=C(C)OC1=O,-2.403371
OC12CC1N1N=CN=C21,-2.249662
CC12CC3(CC1)OCC23,-3.161895
CCC(CO)C1CCC1,-3.643895
CCCC(NC)C#N,-2.936985
OCC1=NC=C(F)C=C1,-2.503831
CC12CC1(CO2)C#N,-2.411805
CC12CC1(CCC2)C#N,-3.19318
C(C1CC1)N1CC1,-2.619683
CCC1CCC1C(C)O,-3.650293
CN1C=NC2CC1C2=O,-2.681414
CNC(=[NH2+])C(C=O)=N[O-],-2.36587
CC(NCC(N)=O)C#N,-2.74257
C1C2CC3C4C=CC12N34,-2.910858
OC1CC2OC(=O)C12O,-2.410899
CCN(C=O)C(=O)C#C,-2.592434
CC1=CN=C(F)C(O)=N1,-2.333661
CCC1(CO1)C(O)C#N,-2.780172
O=C1COCCC1C#C,-2.756814
C1OC23C=CC4C(C24)C13,-2.799789
CCC#CC1CC2NC12,-3.082442
CCC(=O)C1CC=CC1,-3.29095
CC1C2OCCCC12C,-3.449542
CCCC1NC11COC1,-3.220177
CCC12CC1(CO2)C#C,-2.988068
O=CC1(CN1)C1CO1,-2.302564
CC1C2CN1C2C(C)=O,-3.012906
OC1C2CCC1(O2)C=O,-2.6835839999999997
CCC1=CC2CC3C1N23,-3.125268
C1C2C3C4C5CC1(C24)C35,-3.044801
CC1(OC1C#N)C#N,-2.051828
O=C1NCCC=CC1=O,-2.633038
O=C1CC2CC(C2)C1=O,-2.800636
O=C1OC2CC2OC1=O,-2.223952
CC1OC2C(O)C1C2O,-2.864887
CC1=CC=CC(=O)N1,-2.508035
CC(C)C1C(CO)N1C,-3.432029
CC1OC(C#C)C11CN1,-2.790091
CC(C)CC(=O)C(C)C,-3.687316
CC12C3C(CN13)C2C#C,-2.865856
CC1C(C=O)C1C1CC1,-3.235747
CN=C1OC2CC1C2O,-2.769857
OC1CC23CC12C=CC3,-3.031478
CCC12CCC(O1)C2O,-3.165415
CN1CCC2=C1OC=N2,-2.695303
C1CC11C2OC1C21CO1,-2.641309
CCCC1C2CC2C1O,-3.430473
CC#CC1OC1C(C)=O,-2.73431
CCC12CC(CC1C)O2,-3.453689
CCC(CC#C)CC#N,-3.151173
CN1N=C(N)C=C1CO,-2.719582
CN1CC1C1CC(=O)O1,-2.772926
CCC1(O)C(O)C1CO,-3.068021
CC1=CC2(CO2)C2OC12,-2.737338
OC12C3OC1C1(CC1)C23,-2.676616
CC1=CCC(=O)NC1=N,-2.7578579999999997
OCC1=C2CC3C(C1)C23,-2.962443
CC#CC1(CC1)C=O,-2.587797
O=COCC1(CO1)C#C,-2.442456
CC1COCCO1,-2.487065
CC1OCCC1CO,-2.935613
CCC12CC(C1)(C2)OC,-3.408317
C#CC1C2C3OC2C13,-2.289457
C1CCCC2OC2CC1,-3.448435
CNC1=C(CO)OC=N1,-2.617779
O=C1COCC1=O,-1.816478
CC1OC2CN=COC12,-2.781401
CC1(CC2OC12)C1CC1,-3.202768
COCC1=CN=NN1C,-2.68052
COC(CC=O)C(C)C,-3.370059
C#CC1OC2CN3C2C13,-2.586486
CC12OC(=O)C1C2C=O,-2.4972339999999997
CCC1CC(C=O)C1C,-3.457522
OC1(CCC2CC12)C#N,-2.894895
NC1CC2(CC2)OC1=O,-2.814139
N#CCC1OC2COC12,-2.557689
OC1(CC1)C1CCC1=O,-2.961101
OCCCC1(O)CCC1,-3.362523
CCC1CC1C1CCO1,-3.419876
CC12OC1(C)C1OC21,-2.470554
COC(=O)C1CN2CC12,-2.765932
CCN(C)C1=NNN=N1,-2.594384
CCCC(O)C#CC=O,-2.946173
N=C1OCCC1N1CC1,-2.872854
O=C1CC2CCC1O2,-2.565737
CCOC(=O)C(C)C=O,-2.931236
CC(C)N(C)C(C)=O,-3.060373
CC1=C(N)OC=C1O,-2.3704
CC(C)(CC=O)C1CC1,-3.455872
CN1C=C(C)N=N1,-2.108912
OC1CC(CC#N)C=C1,-2.90673
CC(C)(O)C1(CN1)C#C,-3.023576
CCN1C=C(C)C(O)=C1,-3.104209
CC1CCCCC(=O)N1,-3.321957
N#CC1OC2CCC1O2,-2.615815
CCCC(O)CC(C)C,-3.867219
CC12CC1OC21COC1,-2.906466
N=C1OCC2(CC2)C=C1,-2.88059
OC1CCC(CC1)C=O,-3.207964
CC1CC(=O)C1(C)C=O,-2.9958549999999997
CC1(CCC2CN12)C#C,-3.114878
CCC(O)CC(C)C=O,-3.386765
O=COC1OCCC=C1,-2.712652
CC1=CN2CCCC2=C1,-3.207393
NC1=CC=C(CC=O)O1,-2.62309
NC(CO)(CO)C#N,-2.371832
CN1C2C1C1(C)CCC21,-3.2892770000000002
CC12CC1OC(=O)C2=O,-2.523396
OC1C2OC=NC2C1=O,-2.311041
CC(=O)C(=O)C(N)=O,-2.1170619999999998
CC12CC(CC#N)(C1)O2,-2.839494
CC1CC(=O)N(C)C1C,-3.326417
CCC1C2CC2C1CO,-3.425335
O=C1OC2C3CC2(C3)O1,-2.456694
CC1(C)OCC(O)C1O,-3.102918
CC(C)(C)C1OC1C#C,-3.206835
CC(OC(=O)C=O)C#C,-2.480874
NC1=NNN=C1N,-1.739979
OCC1(CC2CC12)C#C,-2.993603
COC1CC2OC12C,-2.680751
CCN=C1CC(C)O1,-2.829115
NC1=NC=C(O)C(F)=N1,-2.152114
C1C2CN1C1=C2N=NN1,-2.3161490000000002
COC12CC1(C)CC=C2,-3.244554
CC(C)NC1=NC=NO1,-2.710263
CC(C)(CO)CCC=O,-3.385731
O=C1NC=NC(=O)C=C1,-2.262599
CNC(C)(CC=O)C#N,-2.900531
CC1CC(C)(C1)C#N,-2.934739
OCC#CCOC=O,-2.219936
OCC(C=O)C1(O)CC1,-2.879832
OC12C=CC3CC1C2O3,-2.77656
O=C1NCC2COC12,-2.363052
CN1CC(CC1=O)C#C,-2.885725
OCC1(OCC1=O)C#N,-2.301033
CCOC1CC(C)C1,-3.198682
C1OC2COC1C1NC21,-2.758512
NC1=C(C=O)C=NO1,-1.969539
CCC12C3CC1CC23C,-3.504414
OCC12C=CC3CN1C23,-2.830658
CC(=N)OCC(=O)C#C,-2.568727
CC(CCO)N1CC1C,-3.43734
OCC12CC1OC2,-2.236829
ON=C1CC(C=C1)C#C,-2.616974
C#CC12CN3C(C=C1)C23,-2.681572
C1C2C3C2C2OC3C12,-2.597866
CC(O)CC(=O)NC=N,-2.845406
C1C2C3C4C3C1OCC24,-3.047224
N=CNC(=O)C=O,-1.7382659999999999
CN=COCCCCO,-3.168475
OC12CC1OC21CC1,-2.461641
CC12CC(OCO1)C2=O,-2.674586
CN=COC1C(C)C1C,-3.242511
CC(=NO)C#CC1CC1,-2.791447
O=N(=O)C1=NC=CN=C1,-1.972906
COC12C3CN=C1NC23,-2.53191
CCNC1=C(O)N=CO1,-2.623026
O=CCCC12CC(C1)O2,-2.9179
CN1CC1(C)C(O)CO,-3.151901
NC1(CO)COC1=O,-2.280522
CC12CN1C(=O)C(O)C2,-2.801603
CC1CC11CC(O)C1C,-3.436084
C#CC1CCN=CO1,-2.40733
COC1C2CC1(C)OC2,-3.143619
CC1=C2CCCN2C=N1,-3.025632
CC1C(C)C(=NO)C1C,-3.227911
CC1(C)C2CC2CC1O,-3.468289
CN=CN1CCOC1=N,-2.721382
C1OC2OCCC1C=C2,-2.978492
CC1C2C1C1C2OC1=O,-2.757759
CC1(NC1(C)C#C)C#C,-2.8750999999999998
CCOC(CN)C#N,-2.647183
CC(=O)C1CCOC=N1,-2.819884
OC1C2OC=NC12C=O,-2.301256
C12CC34CC(C3)C4(C1)C2,-3.263443
CC1OC2C3CC2(C)C13,-3.23055
CC(C)OC1CC(=O)C1,-3.1729
CC1(CC2CC1O2)C#N,-2.880777
CCCC12CC1(C)OC2,-3.421831
O=C1COC(O1)C1CO1,-2.411593
C1=NC2C3N=CN1C23,-2.120379
NC1=NOC(=O)N1C=O,-1.963356
CCC(C)(O)CC#CC,-3.44311
N=C1OC=NC(=N1)C#C,-2.090293
CCC1C2CC2C1CC,-3.717027
N=CNC(=O)CC1CN1,-2.709733
COC(=O)NC1(C)CC1,-3.013199
CC(C)C1CCCC1O,-3.679417
CC1=NC=CC(N)=N1,-2.417048
C1CC23CCCC12N3,-2.883855
N#CCN=C1CC2CN12,-2.551659
OCCN1CCOCC1,-3.17248
OC12CC=C3CC1C23,-2.5199819999999997
C#CC1=NOC=N1,-1.5672739999999998
CCC(C)N1CC1,-2.845104
CC1=CCOC1C#N,-2.450779
CCCC(C)C(C)C,-3.709859
OC1(CC1)C1CC2OC12,-2.912721
CC1CC1(O)C1CO1,-2.6935409999999997
CC1(CO1)C1CC2CC12,-3.208345
OC(CCC#C)C#N,-2.414057
O=C1CN2CC2C(=O)N1,-2.44851
O=C1NN=CC(=O)N=C1,-2.027238
C1CC23CC(CCO2)C13,-3.170627
OCC1(O)C2OC1C=C2,-2.643657
CNC1=CNC(O)=C1,-2.464648
C1N=COC2=C1C=CN2,-2.526713
O=C1C=CNC2COC12,-2.589846
OCC(=O)C#CCC=O,-2.475165
OC1C(CC11CO1)C#N,-2.572617
O=CC12NC3COC1C23,-2.54251
CC1(C)OC2CC12C#N,-2.8610379999999997
CN1C=NC2=CON=C12,-2.290851
CC12C3CC(C)(C13)C2=O,-3.043017
NC1=CN2N=COC2=N1,-2.129461
COC12CC1(C)C(=O)C2,-2.9511700000000003
CC1OCC(=O)C2NC12,-2.782879
O=C1C2COC1OCC2,-2.709568
N#CC1=C2CC3C(C1)C23,-2.687534
O=C1C=CC2C3C1CN23,-2.65741
OCC1C2C1C(=O)C2O,-2.6669840000000002
N#CC1C2OC1C21CC1,-2.593336
CC#CCC1CC1CO,-3.21076
NC1=C(CC#N)N=CN1,-2.461341
CN1CC(=O)CC1C#N,-2.712054
CNC1=COC(NC)=N1,-2.718633
NC1=NC23CC2(CC3)O1,-2.659239
CC1(CC=O)CC1C#C,-3.025052
C#CC#CCCC1CC1,-3.070034
CCC(C)C12CC1OC2,-3.413448
CC12CCC3C4C(C13)N24,-3.120763
CCOC(C#C)C(C)O,-3.128968
CC(=O)C(C#C)C(C)=O,-2.775433
NC1=CNN=C1N(=O)=O,-1.9657049999999998
CC1=CCC2(CC12)C=O,-3.07852
C1N2C3C=CCC=C1C23,-2.883509
N=C1OC2C3C=CC2C13,-2.664274
O=COC1=NNC(=O)N1,-1.990597
CC1(C)NC1C1(C)CO1,-3.235114
CC12C3CC1=CC(O)C23,-2.9686079999999997
CC1(C)C2CN=COC12,-3.0716229999999998
OC1=NC(CC#N)=CN1,-2.373167
CC1(CC1O)OCCO,-3.05564
OC1CCC(O)C11CN1,-2.977203
CC#CCC(=O)CC#C,-2.811514
NC1=C(C=CN1)C1CC1,-2.99017
CCN1CCNC1=O,-2.694802
O=C1C2C3CC1(C#C)C23,-2.596934
OCC1NC11COC1=N,-2.569107
CC12CC(C1)OC=NC2,-3.074806
CC1CCCC11CCC1,-3.751804
CCC1=C2CCC2OC1,-3.23021
CC1=CN2CC2C1=NO,-2.633896
NC1=CC(=O)NC=CC1,-2.7322379999999997
CNCC(OC=N)C#N,-2.691542
CC#CCC12CC1CC2,-3.288011
CN1CCC1C=O,-2.367289
CCC(C)C(C=O)C#C,-3.238382
CC1(OC1C=O)C#C,-2.281714
CC12C3CC(C13)C2O,-2.776234
CC1C2C1C1OC2C1O,-2.9249229999999997
C1CN1C12CC(C1)CC2,-3.320369
OCC1NC(=O)C2OC12,-2.519689
CC1OC(=N)CC1(C)O,-3.024034
CC1=NOC(N)=C1C,-2.453381
CC12CC1OC2(C)C#N,-2.853075
CCC(=O)C1OCCO1,-2.898113
CC12COC1C2OC=N,-2.732297
CC12CC(O1)C(O)CC2,-3.182362
CC1CC2OC1C2O,-2.7145159999999997
CC12CC1(O)CC21CO1,-2.923499
CC1C(O)C(CO)C1O,-3.074514
OC1=NOC(=O)C(=N)N1,-1.9455209999999998
CC12CC1C(OC2)C#N,-2.88531
CCCC1(CC1C)C#C,-3.50334
O=C1C2OC=NC1C=C2,-2.405176
OCCC12CC(O)C1O2,-2.849265
C1C2OC3C2C2NC2C13,-2.826467
CC12CC3C(O1)C23C#C,-2.770124
CC(=O)C(=O)C#CCO,-2.47411
N#CC1CC2N=COC12,-2.507285
C1CC2=CNC=C2N1,-2.556348
CC1C2C(=O)CC12C,-2.813874
CC1C2CCC2C11CO1,-3.208275
OCCNC(=O)CCO,-2.92833
OC1C23COC12CCC3,-2.927383
C1CC2C=CCCCC12,-3.544391
CC1CCC(OC1)C=O,-3.194794
OCC(CC#N)C1CN1,-2.870931
CCC1(C)CC2(C)NC12,-3.527516
COCCC1CC(C)O1,-3.3417310000000002
CC#CCC(O)CO,-2.7088200000000002
CN1C=NC2CCN=C12,-2.807119
N#CC1=NNN=C1,-1.5388410000000001
O=C1NC2=C(O1)N=NN2,-1.842124
O=C1CC2CC3CC1C23,-3.066579
O=CC1CC2(OC12)C#N,-2.365952
CCC1COC(C)(C)O1,-3.390423
CCC1=C(C)COCC1,-3.468483
CN=C1COC(=N)N1C,-2.72775
CC(O)(C#C)C1(C)CC1,-3.2182209999999998
CCNC(=O)C1CN1,-2.651749
NC(=O)C1CC1CC=O,-2.819579
OCCC12CC3C(C1)N23,-3.019139
NC(=O)CN1C=NN=N1,-2.1459
CC12OC3(CO)C1OC23,-2.5848649999999997
CNC1(CC(O)C1)C#N,-2.880953
CNC1C(OC1=O)C=O,-2.513089
CCC1=C(C)C=NN1,-2.760105
CN(CC(N)=O)C(N)=O,-2.6912380000000002
O=CC#CCC1CCO1,-2.723118
C#CC1C2OC1C2=O,-2.031717
CCCC1CCN=CO1,-3.291205
OCC1CC2OC2C1,-2.725841
O=CCC1=NCC(=O)O1,-2.362949
CC1(CCO)CC1C#N,-3.081357
OCC12OC3C1CCC23,-2.925467
C12C3C1C1C3C3C2N13,-2.449265
OC1(CC(=O)C1)C#C,-2.30338
C1OC11CC=C2COC12,-2.710412
CC1CCCC(=O)CC1,-3.493604
CC1CC2OC2C2NC12,-3.042618
OC1C2CCC11CCN21,-3.015625
OCC(O)C(=O)NC=N,-2.554887
CC1N2CCC(C2)C1=O,-3.096509
CC1CC(C)C(CO)=C1,-3.475563
O=CCCC(C=O)C=O,-2.706349
OC1(CC11COC1)C#N,-2.555876
NC1=CC(OC=O)=CO1,-2.337249
CC(=O)CN1C=CN=C1,-2.7338009999999997
CC(CC#C)C(O)C=O,-2.955588
CC12OC3CCC1OC23,-2.953731
NC1=C(C=O)C=C(O)N1,-2.449983
CC1OC2CNC1CO2,-2.991651
O=CCC(C#C)C#N,-2.217132
OC1C=CC(=O)C2OC12,-2.496875
CC1=NC(O)=NNC1=N,-2.336569
C1C2OC2C2=C1N=NN2,-2.277592
CC1N=CNC(=O)C1O,-2.657978
COC1=CC=C(O1)C=O,-2.512041
N=CN1C2CC2C1=O,-2.231178
OC12C3CC4CC(C13)C24,-3.023874
CC1=CC2CC1CC2=O,-3.099953
OC1CCC=CC11CC1,-3.266747
CC1C=CC2(C)OCC12,-3.2601649999999998
NC1=CN2CCOC2=C1,-2.7044230000000002
CC12CC1(O)COC=N2,-2.786875
CCCC(C#N)C#N,-2.565183
CC1CC2(CC3NC23)C1,-3.302755
O=CCC1=CCOCC1,-2.985229
CC12C3C4C(N14)C23C#C,-2.6134370000000002
CC(O)CC1(CO)CN1,-3.162395
CCCC1=C(O)N=NN1,-2.710042
OC1=COC(NC=N)=N1,-2.248041
CC1OC1COCC#N,-2.76283
CC1CC2CC(C)(C)C12,-3.719906
CC1(C)CN1C(=O)C=O,-2.793166
OC12C=CC3C4C3C1C24,-2.81058
CC1OC1CC#C,-2.321501
O=C1C2CCC1C=C2,-2.645731
OC1CCC2=NNC=C12,-2.715906
OCC12CC3C(C1)C23,-2.764817
OC1COC2C=CCC12,-2.990354
OC1C2CC1NC(=O)N2,-2.634522
CC1(C)C(NC1=O)C#C,-2.868811
CN=C1C=N[N-]C(N)=[NH+]1,-2.41812
OCCOC1COC1,-2.60189
CC(OC=N)C(C)C=O,-2.996642
CC1CC2=NNC=C2O1,-2.698808
COCCC1CC1OC,-3.320183
CCOC(=O)NC,-2.345734
OC1C2NC1C2OC=O,-2.453753
C1COCC#CCCO1,-2.913245
O=CC1C2CC1(C2)C#N,-2.64983
CCC1C2OC2C1C,-2.9789529999999997
CN1CC1C1OCC=C1,-3.031131
NC1C(O)CC1C#N,-2.450123
NC1(CO)COC1C#N,-2.587062
NC(=O)CC#CC#N,-2.066571
O=CCCC1CC2NC12,-3.034558
OCC1=CCCOCC1,-3.168096
CC1C2C(C=O)C(=O)N12,-2.575807
CC12OCOC3C1CC23,-2.932534
COC12CC1(O)COC2,-2.856586
OCC1CNC(=O)CO1,-2.7346209999999997
NC12CNC1C2(N)C#N,-2.558618
CCOC1=NC2CC1C2,-3.053176
O=CN1C2C3C=CC2C13,-2.6209439999999997
CN1C2COCC=CC12,-3.025803
OC1C=CCC2(O)CC12,-2.975085
O=C1OC2OC1C1CC21,-2.51631
CC1(O)C2NC1C1OC21,-2.730951
CN(CC=O)C=O,-2.127232
CC(=O)CC1CC1(C)O,-3.17899
CC1CC(C)(CO)C=C1,-3.476555
COC1C2CC1(O)C2,-2.675869
CC(O)C1=NN(C)N=C1,-2.71121
CC#CC1(CO)CN1,-2.577392
O=CC1N=CNC1C#C,-2.468903
C1C2C3CC1N=COC23,-2.879477
NC12C3OC1CC23C#N,-2.435167
CNC(CO)=NCC#C,-2.8454829999999998
CCOC1=NCC(C)C1,-3.29618
COCCC(C)C(C)O,-3.559432
CN=C1OC2COCC12,-2.782156
CC1CC1(O)C1CCC1,-3.432036
CC1C(O)C2N3CC12C3,-2.920198
COC1(C)CC1CO,-2.899556
CC1(C)COC(C1)C=O,-3.193218
O=CC1=NC=CN=N1,-1.865609
CC1(CC1C#N)C1CO1,-2.859161
CC1C2CC1C21CO1,-2.7390179999999997
CNCC1=NC=C(N)O1,-2.717272
